Record_ID,Timestamp,Latitude,Longitude,Road_ID,Vehicle_Count,Avg_Speed_kmh,Vehicle_Type,Traffic_Density,Weather,Visibility_m,Road_Condition,Accident_Occurred,Accident_Severity,Alert_Generated,temperature,Humidity,Year,Month,Day,Hour,DayOfWeek,Accident_Flag,Alert_Flag
3789,2020-06-01 15:12:00,30.42286331,73.43135395,RD-157,463,94,Bike,Very High,Snow,8939,Wet,No,None,No,23.56,54.25,2020,6,1,15,Monday,0,0
3790,2023-10-18 09:22:00,12.16928431,72.36905956,RD-171,85,95,Car,High,Storm,956,Under Maintenance,No,None,No,49.42,43.29,2023,10,18,9,Wednesday,0,0
3791,2018-03-11 01:09:00,21.56668558,75.795846,RD-251,473,108,Car,Very High,Fog,5561,Dry,No,None,No,26.44,60.72,2018,3,11,1,Sunday,0,0
3792,2021-04-10 19:28:00,8.79843617,94.68157326,RD-202,127,84,Bus,Medium,Rain,6739,Dry,No,None,No,22.02,62.93,2021,4,10,19,Saturday,0,0
3793,2020-06-01 17:10:00,20.45618191,87.10682568,RD-382,95,34,Truck,Low,Rain,5463,Under Maintenance,No,None,No,37.85,62.3,2020,6,1,17,Monday,0,0
3794,2022-12-24 20:13:00,28.30625885,81.22189824,RD-81,287,106,Mixed,Low,Clear,3491,Slippery,No,None,No,42.17,63.9,2022,12,24,20,Saturday,0,0
3795,2022-08-15 03:15:00,14.73253021,94.83646682,RD-10,175,37,Mixed,Very High,Rain,1523,Slippery,No,None,No,20.97,86.92,2022,8,15,3,Monday,0,0
3796,2022-01-21 21:12:00,31.49096879,94.10426858,RD-178,21,84,Bus,Medium,Storm,9323,Under Maintenance,Yes,None,No,39.76,84.13,2022,1,21,21,Friday,1,0
3797,2023-04-27 20:40:00,9.54177996,79.64618267,RD-351,429,37,Bus,High,Snow,1666,Under Maintenance,No,None,No,35.97,82.54,2023,4,27,20,Thursday,0,0
3798,2022-05-13 10:44:00,9.002424503,84.34558793,RD-181,315,24,Mixed,Low,Snow,1637,Dry,No,None,No,23.1,78.09,2022,5,13,10,Friday,0,0
3799,2018-03-15 18:37:00,8.796123894,94.25584548,RD-182,282,99,Car,Very High,Clear,7383,Dry,No,None,No,25.18,86.61,2018,3,15,18,Thursday,0,0
3800,2019-12-09 22:55:00,16.12077928,77.26256121,RD-321,241,52,Truck,Medium,Clear,4119,Slippery,No,None,No,37.04,35.91,2019,12,9,22,Monday,0,0
3801,2022-03-30 17:43:00,21.54606845,79.81857971,RD-155,169,31,Mixed,Medium,Fog,6968,Under Maintenance,No,None,No,28.89,45.91,2022,3,30,17,Wednesday,0,0
3802,2020-12-19 09:04:00,11.11596336,90.99742325,RD-121,182,36,Car,Very High,Storm,795,Wet,No,None,No,48.15,59.7,2020,12,19,9,Saturday,0,0
3803,2023-08-08 09:37:00,36.90556425,88.26052652,RD-257,430,90,Car,Medium,Rain,324,Slippery,No,None,Yes,44.56,80.79,2023,8,8,9,Tuesday,0,1
3804,2021-01-27 20:14:00,36.98727136,69.41086137,RD-142,204,104,Bike,Low,Clear,6054,Wet,No,None,No,49.51,60.31,2021,1,27,20,Wednesday,0,0
3805,2022-01-02 01:03:00,23.07426862,71.40391666,RD-416,290,31,Bus,Very High,Fog,9629,Dry,Yes,Minor,No,27.79,74.88,2022,1,2,1,Sunday,1,0
3806,2020-12-17 01:48:00,24.47227651,92.54165247,RD-32,92,29,Mixed,Very High,Snow,6126,Under Maintenance,No,None,No,49.09,38.34,2020,12,17,1,Thursday,0,0
3807,2023-08-18 06:36:00,34.87744301,68.86242339,RD-321,366,70,Mixed,Medium,Rain,833,Dry,No,None,No,32.94,45.14,2023,8,18,6,Friday,0,0
3808,2021-06-11 22:58:00,30.3239906,94.67794696,RD-132,123,114,Truck,Very High,Snow,1721,Dry,No,None,No,30.43,73.91,2021,6,11,22,Friday,0,0
3809,2021-04-11 19:00:00,12.87048267,75.88082982,RD-450,111,106,Mixed,Very High,Snow,9857,Dry,Yes,None,No,21.51,39.88,2021,4,11,19,Sunday,1,0
3810,2022-02-01 07:38:00,30.98217854,85.35299629,RD-199,114,91,Car,Medium,Storm,3594,Slippery,Yes,None,No,21.58,51.08,2022,2,1,7,Tuesday,1,0
3811,2023-01-17 11:03:00,14.69726966,84.37284564,RD-456,314,16,Car,Very High,Clear,8310,Dry,No,None,No,40.76,45.89,2023,1,17,11,Tuesday,0,0
3812,2023-07-24 06:08:00,20.47718698,79.49135893,RD-418,52,105,Truck,Low,Clear,2083,Wet,No,None,No,33.74,50.99,2023,7,24,6,Monday,0,0
3813,2018-09-30 02:54:00,23.44273912,68.91167078,RD-16,248,50,Car,Very High,Clear,7186,Wet,No,None,No,26.8,72.5,2018,9,30,2,Sunday,0,0
3814,2020-10-04 04:16:00,28.79297967,73.58166656,RD-484,284,105,Car,Medium,Snow,785,Slippery,No,None,No,38.42,52.07,2020,10,4,4,Sunday,0,0
3815,2022-12-28 02:32:00,12.35435863,85.83423109,RD-285,345,118,Mixed,Very High,Fog,5403,Under Maintenance,No,None,No,27.59,63.32,2022,12,28,2,Wednesday,0,0
3816,2022-09-01 15:14:00,10.20892579,80.94481041,RD-486,291,52,Bus,Low,Storm,8998,Under Maintenance,No,None,No,37.33,36.0,2022,9,1,15,Thursday,0,0
3817,2018-03-06 01:29:00,33.11757657,80.00127433,RD-144,106,89,Mixed,High,Storm,5882,Dry,No,None,No,30.78,78.3,2018,3,6,1,Tuesday,0,0
3818,2022-05-30 04:51:00,31.97698225,70.83338412,RD-116,24,116,Bike,Low,Snow,628,Dry,No,None,No,44.71,52.19,2022,5,30,4,Monday,0,0
3819,2022-07-20 21:42:00,23.17469492,78.06669533,RD-78,318,110,Truck,Very High,Clear,2679,Wet,No,None,No,44.62,68.91,2022,7,20,21,Wednesday,0,0
3820,2018-08-01 16:34:00,27.20855031,83.26648601,RD-175,238,79,Car,Low,Fog,830,Dry,No,None,No,34.32,73.52,2018,8,1,16,Wednesday,0,0
3821,2018-11-30 10:47:00,28.85973827,70.25308931,RD-460,29,89,Mixed,High,Clear,5213,Wet,Yes,Minor,No,30.52,42.58,2018,11,30,10,Friday,1,0
3822,2023-04-06 13:29:00,21.81940935,69.93417683,RD-202,142,41,Mixed,Medium,Storm,1305,Wet,No,None,No,30.88,83.08,2023,4,6,13,Thursday,0,0
3823,2020-09-10 11:11:00,15.45968408,82.25504811,RD-337,329,8,Car,Medium,Fog,9427,Slippery,No,None,No,44.17,66.97,2020,9,10,11,Thursday,0,0
3824,2018-11-20 08:22:00,21.96037981,84.27631304,RD-71,441,94,Truck,Medium,Rain,244,Under Maintenance,No,None,No,29.85,55.72,2018,11,20,8,Tuesday,0,0
3825,2021-07-27 21:20:00,35.57314174,75.47160363,RD-45,433,88,Mixed,Low,Rain,2851,Slippery,No,None,No,26.27,40.94,2021,7,27,21,Tuesday,0,0
3826,2023-05-08 07:59:00,32.29714289,77.44722406,RD-374,289,65,Bus,High,Snow,9862,Slippery,No,None,Yes,22.54,86.54,2023,5,8,7,Monday,0,1
3827,2019-04-25 07:29:00,21.50087748,91.10924231,RD-196,335,75,Car,High,Rain,4487,Dry,No,None,No,34.0,75.3,2019,4,25,7,Thursday,0,0
3828,2018-11-06 16:04:00,14.54179197,93.2078447,RD-267,405,106,Truck,Medium,Storm,883,Dry,No,None,No,34.46,42.48,2018,11,6,16,Tuesday,0,0
3829,2018-07-29 12:10:00,33.79881841,77.43163191,RD-492,137,51,Bike,Medium,Storm,4054,Under Maintenance,No,None,No,45.23,50.26,2018,7,29,12,Sunday,0,0
3830,2018-02-09 09:08:00,26.50899163,78.31572236,RD-348,269,95,Car,Medium,Rain,9816,Dry,Yes,Major,No,26.64,78.58,2018,2,9,9,Friday,1,0
3831,2021-09-27 16:52:00,19.73745874,92.07947016,RD-314,121,51,Bike,Very High,Snow,7954,Under Maintenance,No,None,No,31.43,71.74,2021,9,27,16,Monday,0,0
3832,2018-07-29 04:06:00,11.23806869,96.24120054,RD-447,180,21,Car,Very High,Snow,3588,Under Maintenance,Yes,Fatal,Yes,44.25,75.95,2018,7,29,4,Sunday,1,1
3833,2019-06-07 05:58:00,29.80114548,77.29720266,RD-321,470,36,Mixed,High,Fog,3169,Under Maintenance,No,None,No,44.71,56.47,2019,6,7,5,Friday,0,0
3834,2022-07-13 17:56:00,17.1921988,90.87307057,RD-352,189,14,Truck,Medium,Rain,6756,Dry,No,None,No,31.54,72.99,2022,7,13,17,Wednesday,0,0
3835,2022-10-26 00:20:00,25.58287151,81.9110787,RD-117,414,54,Bus,High,Rain,9147,Slippery,No,None,No,33.77,53.19,2022,10,26,0,Wednesday,0,0
3836,2022-05-08 00:00:00,24.51889973,75.64811332,RD-214,206,79,Bike,Low,Storm,9504,Wet,No,None,No,29.1,42.68,2022,5,8,0,Sunday,0,0
3837,2018-07-24 05:25:00,28.28906924,87.7717707,RD-124,406,63,Bike,Very High,Rain,7371,Wet,No,None,No,47.98,67.96,2018,7,24,5,Tuesday,0,0
3838,2023-08-18 16:00:00,23.59101212,81.41396093,RD-294,267,22,Car,Medium,Clear,5873,Slippery,No,None,No,23.56,88.56,2023,8,18,16,Friday,0,0
3839,2022-11-19 20:50:00,26.28193505,75.77671075,RD-79,373,70,Bike,Low,Snow,351,Wet,No,None,No,48.01,48.64,2022,11,19,20,Saturday,0,0
3840,2023-03-27 20:27:00,10.36473014,71.10965967,RD-219,143,39,Car,High,Snow,8380,Slippery,No,None,No,40.52,57.66,2023,3,27,20,Monday,0,0
3841,2022-02-16 22:07:00,27.29308151,93.141678,RD-497,102,10,Car,Low,Fog,7970,Under Maintenance,Yes,Minor,No,35.95,70.44,2022,2,16,22,Wednesday,1,0
3842,2023-10-13 10:50:00,13.63153596,93.4813663,RD-160,160,7,Bike,Very High,Rain,1946,Dry,No,None,No,20.98,62.49,2023,10,13,10,Friday,0,0
3843,2023-03-22 21:33:00,19.36744101,70.17389092,RD-466,492,75,Bike,Low,Snow,4656,Slippery,No,None,No,34.27,80.61,2023,3,22,21,Wednesday,0,0
3844,2019-06-11 07:01:00,22.86350116,87.23846575,RD-310,339,39,Mixed,Medium,Rain,4262,Slippery,No,None,No,32.23,75.7,2019,6,11,7,Tuesday,0,0
3845,2022-09-02 19:35:00,27.91943812,72.71474549,RD-169,477,115,Mixed,Medium,Storm,2313,Dry,No,None,No,24.84,33.5,2022,9,2,19,Friday,0,0
3846,2018-03-10 10:21:00,29.53039295,86.74328232,RD-230,354,81,Mixed,Very High,Snow,2311,Under Maintenance,No,None,No,39.69,89.91,2018,3,10,10,Saturday,0,0
3847,2020-12-04 01:35:00,28.44275755,94.32089861,RD-278,173,106,Truck,High,Rain,6799,Dry,No,None,No,49.13,75.14,2020,12,4,1,Friday,0,0
3848,2020-05-20 11:44:00,10.75805831,75.54622602,RD-68,19,70,Bus,High,Rain,9828,Dry,No,None,Yes,36.87,81.83,2020,5,20,11,Wednesday,0,1
3849,2021-06-16 07:22:00,19.22021516,78.08994775,RD-106,420,70,Mixed,High,Fog,8605,Under Maintenance,No,None,No,41.44,69.07,2021,6,16,7,Wednesday,0,0
3850,2019-07-14 20:51:00,16.13928709,91.05876882,RD-335,400,55,Mixed,High,Snow,1509,Wet,No,None,No,22.05,81.38,2019,7,14,20,Sunday,0,0
3851,2022-09-21 19:40:00,19.55422421,89.32583999,RD-71,59,76,Car,Low,Clear,2956,Slippery,No,None,No,32.53,36.74,2022,9,21,19,Wednesday,0,0
3852,2019-05-19 19:03:00,26.75932235,79.85100325,RD-298,286,77,Bus,High,Snow,6213,Wet,No,None,No,23.49,50.86,2019,5,19,19,Sunday,0,0
3853,2023-09-20 13:01:00,13.59470106,92.6078943,RD-278,95,38,Bike,Very High,Storm,811,Wet,No,None,No,38.38,82.59,2023,9,20,13,Wednesday,0,0
3854,2021-05-22 05:27:00,22.56088169,94.69697886,RD-351,55,43,Truck,Low,Rain,9545,Slippery,No,None,No,48.15,42.1,2021,5,22,5,Saturday,0,0
3855,2021-01-31 05:17:00,33.66127556,81.12666552,RD-410,475,99,Bike,High,Snow,6888,Under Maintenance,No,None,Yes,39.85,34.69,2021,1,31,5,Sunday,0,1
3856,2022-04-10 22:18:00,29.20267887,69.14409648,RD-104,10,97,Car,Medium,Rain,8831,Wet,No,None,No,22.3,77.29,2022,4,10,22,Sunday,0,0
3857,2019-02-23 00:27:00,29.03558822,82.77375936,RD-442,354,53,Truck,High,Fog,6929,Under Maintenance,No,None,No,30.64,80.13,2019,2,23,0,Saturday,0,0
3858,2018-12-06 17:23:00,32.61277496,89.45079133,RD-71,448,51,Mixed,Low,Fog,9256,Wet,No,None,No,36.52,39.76,2018,12,6,17,Thursday,0,0
3859,2022-06-19 21:56:00,19.57810479,74.38103653,RD-159,257,40,Bus,Low,Snow,6022,Under Maintenance,No,None,No,32.1,81.26,2022,6,19,21,Sunday,0,0
3860,2019-11-16 14:09:00,30.02500217,70.8834793,RD-353,62,26,Bus,Low,Fog,3027,Dry,No,None,No,45.01,71.21,2019,11,16,14,Saturday,0,0
3861,2023-01-12 15:58:00,9.702428169,76.27122466,RD-362,414,91,Mixed,Very High,Rain,7594,Dry,No,None,No,44.44,61.2,2023,1,12,15,Thursday,0,0
3862,2020-07-17 01:59:00,9.636381967,68.33601977,RD-461,122,81,Bike,Low,Storm,2687,Dry,No,None,Yes,38.35,79.82,2020,7,17,1,Friday,0,1
3863,2018-08-19 06:13:00,17.62216105,88.74868016,RD-269,487,103,Bike,Very High,Snow,6474,Wet,No,None,No,31.2,55.15,2018,8,19,6,Sunday,0,0
3864,2023-11-04 14:00:00,13.70856202,72.23598261,RD-466,425,48,Mixed,Very High,Storm,5499,Under Maintenance,No,None,No,27.66,41.64,2023,11,4,14,Saturday,0,0
3865,2022-07-03 23:11:00,23.03761893,88.98582164,RD-70,492,71,Mixed,Very High,Fog,8919,Under Maintenance,No,None,No,23.18,47.09,2022,7,3,23,Sunday,0,0
3866,2020-08-09 18:05:00,13.31287137,74.80189179,RD-221,248,65,Bus,Low,Fog,5807,Wet,No,None,No,30.65,60.31,2020,8,9,18,Sunday,0,0
3867,2019-07-19 08:45:00,36.29164241,96.76980115,RD-466,23,119,Bike,Very High,Rain,9114,Under Maintenance,No,None,No,32.4,61.88,2019,7,19,8,Friday,0,0
3868,2023-10-20 20:06:00,32.6820488,83.42206608,RD-500,304,13,Truck,Low,Snow,9874,Dry,Yes,None,No,40.27,78.33,2023,10,20,20,Friday,1,0
3869,2022-09-03 18:35:00,36.49347727,69.19882682,RD-395,135,52,Truck,Low,Snow,9589,Slippery,No,None,No,39.74,77.48,2022,9,3,18,Saturday,0,0
3870,2023-02-05 00:01:00,31.42512774,90.40768745,RD-75,307,22,Car,High,Clear,8678,Dry,No,None,No,22.1,64.88,2023,2,5,0,Sunday,0,0
3871,2018-09-28 03:42:00,35.5821812,79.89261711,RD-336,290,94,Car,High,Rain,2248,Slippery,No,None,No,31.86,76.85,2018,9,28,3,Friday,0,0
3872,2019-06-21 10:22:00,18.67505161,85.61231736,RD-478,422,33,Car,Very High,Snow,5758,Slippery,No,None,No,25.45,41.51,2019,6,21,10,Friday,0,0
3873,2020-12-10 13:08:00,22.43924726,95.58518346,RD-290,262,52,Bike,High,Storm,741,Wet,No,None,Yes,24.7,33.0,2020,12,10,13,Thursday,0,1
3874,2023-05-01 05:53:00,14.9540214,83.00082338,RD-470,497,16,Truck,Medium,Fog,4252,Under Maintenance,No,None,Yes,44.82,82.42,2023,5,1,5,Monday,0,1
3875,2019-11-06 08:29:00,26.43837585,91.32691459,RD-81,297,43,Bike,Low,Storm,1751,Dry,No,None,Yes,21.26,34.53,2019,11,6,8,Wednesday,0,1
3876,2022-08-22 07:36:00,30.85867875,76.7809917,RD-163,20,27,Mixed,High,Fog,4463,Slippery,No,None,No,32.58,44.8,2022,8,22,7,Monday,0,0
3877,2019-06-21 20:45:00,22.46352293,88.72111026,RD-35,165,23,Bus,Medium,Rain,6719,Wet,No,None,No,25.05,71.72,2019,6,21,20,Friday,0,0
3878,2023-01-21 09:15:00,16.59481232,70.88036713,RD-286,462,28,Car,Medium,Snow,3041,Under Maintenance,No,None,No,46.38,54.57,2023,1,21,9,Saturday,0,0
3879,2021-11-14 15:12:00,22.72249362,93.90712259,RD-273,265,112,Mixed,Very High,Fog,662,Wet,No,None,No,36.71,82.58,2021,11,14,15,Sunday,0,0
3880,2022-06-14 13:56:00,9.823961376,73.79267481,RD-486,236,111,Mixed,Low,Rain,1551,Wet,No,None,No,26.94,47.88,2022,6,14,13,Tuesday,0,0
3881,2020-11-04 07:42:00,28.9124641,76.75595651,RD-369,290,48,Bus,Medium,Storm,2364,Dry,No,None,No,35.07,30.71,2020,11,4,7,Wednesday,0,0
3882,2020-07-14 04:30:00,21.09660217,95.78814456,RD-61,61,98,Truck,High,Fog,3727,Wet,Yes,Minor,Yes,41.94,48.04,2020,7,14,4,Tuesday,1,1
3883,2023-07-30 06:13:00,34.04879234,72.50119418,RD-95,178,99,Truck,Low,Snow,5579,Wet,No,None,Yes,48.74,64.68,2023,7,30,6,Sunday,0,1
3884,2020-03-16 08:06:00,34.77425897,75.37788302,RD-163,188,87,Mixed,High,Storm,9696,Under Maintenance,No,None,No,26.61,52.56,2020,3,16,8,Monday,0,0
3885,2020-09-27 08:53:00,11.6396395,84.82519965,RD-430,144,89,Bus,High,Rain,682,Slippery,No,None,Yes,46.59,62.09,2020,9,27,8,Sunday,0,1
3886,2022-10-03 01:59:00,36.88721863,96.44012598,RD-451,426,53,Truck,Medium,Storm,9283,Slippery,No,None,No,48.03,82.6,2022,10,3,1,Monday,0,0
3887,2023-01-05 17:13:00,36.12485292,88.05116476,RD-75,51,115,Car,Very High,Fog,3789,Slippery,No,None,No,47.49,84.75,2023,1,5,17,Thursday,0,0
3888,2019-02-07 22:05:00,26.18681098,71.31151218,RD-373,484,78,Bike,Low,Clear,2046,Slippery,No,None,No,39.06,45.96,2019,2,7,22,Thursday,0,0
3889,2021-11-25 19:16:00,31.9379825,89.69539742,RD-16,373,8,Bus,Very High,Clear,5008,Dry,No,None,No,38.89,57.73,2021,11,25,19,Thursday,0,0
3890,2021-06-25 04:25:00,8.534672407,80.36024847,RD-392,120,66,Mixed,Medium,Snow,7407,Wet,Yes,None,No,32.1,62.95,2021,6,25,4,Friday,1,0
3891,2021-06-11 19:05:00,36.14118065,96.77753928,RD-164,222,22,Bike,Very High,Rain,9489,Slippery,No,None,No,42.57,86.95,2021,6,11,19,Friday,0,0
3892,2020-05-27 17:23:00,21.23310387,86.23279474,RD-451,66,64,Truck,Medium,Snow,880,Under Maintenance,No,None,No,35.94,89.92,2020,5,27,17,Wednesday,0,0
3893,2023-10-27 22:20:00,34.38130645,83.42672096,RD-499,484,113,Truck,High,Fog,5153,Dry,No,None,No,40.32,44.12,2023,10,27,22,Friday,0,0
3894,2018-07-26 15:57:00,19.16862082,84.16068953,RD-212,482,68,Bus,High,Rain,4099,Slippery,No,None,No,32.85,73.62,2018,7,26,15,Thursday,0,0
3895,2021-11-25 05:21:00,30.85711756,86.60529251,RD-493,479,105,Bike,Medium,Clear,5715,Under Maintenance,No,None,Yes,41.94,52.68,2021,11,25,5,Thursday,0,1
3896,2022-03-13 15:49:00,20.12042987,89.22304905,RD-211,20,24,Truck,High,Storm,3541,Under Maintenance,No,None,No,44.73,30.49,2022,3,13,15,Sunday,0,0
3897,2021-03-31 23:40:00,18.51849182,70.27133322,RD-156,335,56,Bus,Medium,Storm,8800,Under Maintenance,No,None,No,24.39,30.56,2021,3,31,23,Wednesday,0,0
3898,2023-12-25 13:04:00,35.45649828,71.78941607,RD-227,332,40,Bike,Low,Fog,2981,Under Maintenance,No,None,No,44.99,57.63,2023,12,25,13,Monday,0,0
3899,2018-05-08 20:08:00,28.27423448,76.71385404,RD-382,39,66,Mixed,High,Fog,7804,Dry,No,None,No,36.21,59.3,2018,5,8,20,Tuesday,0,0
3900,2021-06-06 20:54:00,32.36235162,81.86067542,RD-479,485,52,Mixed,High,Rain,2405,Wet,No,None,No,45.34,31.35,2021,6,6,20,Sunday,0,0
3901,2022-06-23 00:38:00,23.75738599,77.02095453,RD-421,370,100,Truck,Medium,Clear,4226,Wet,No,None,No,32.94,71.22,2022,6,23,0,Thursday,0,0
3902,2023-10-05 14:36:00,34.63211361,74.20130574,RD-458,218,61,Bus,Medium,Storm,4230,Under Maintenance,No,None,No,31.37,47.64,2023,10,5,14,Thursday,0,0
3903,2022-06-21 14:08:00,29.45885325,94.82586154,RD-327,32,61,Car,High,Rain,422,Slippery,No,None,No,47.45,63.59,2022,6,21,14,Tuesday,0,0
3904,2019-12-27 20:34:00,10.09286187,68.9454155,RD-478,316,95,Truck,Low,Rain,7001,Wet,No,None,No,27.54,48.06,2019,12,27,20,Friday,0,0
3905,2021-08-24 22:27:00,30.23925216,95.22224695,RD-379,235,45,Car,High,Rain,6794,Wet,No,None,No,45.33,40.03,2021,8,24,22,Tuesday,0,0
3906,2018-09-01 18:49:00,8.542603548,94.31002712,RD-141,350,92,Bike,Medium,Snow,4055,Slippery,No,None,Yes,34.52,54.43,2018,9,1,18,Saturday,0,1
3907,2023-09-28 03:40:00,32.04299874,87.82967075,RD-78,14,97,Bus,Low,Rain,9622,Slippery,No,None,No,35.42,43.94,2023,9,28,3,Thursday,0,0
3908,2019-06-03 12:07:00,17.62411551,68.94350288,RD-399,315,57,Truck,Low,Rain,3099,Dry,No,None,No,29.25,62.09,2019,6,3,12,Monday,0,0
3909,2020-12-20 04:52:00,25.35025757,74.53531129,RD-97,265,92,Mixed,Low,Rain,1264,Dry,No,None,No,37.19,41.93,2020,12,20,4,Sunday,0,0
3910,2018-12-02 03:22:00,29.73193353,96.39391809,RD-55,181,66,Bike,Very High,Rain,4381,Dry,No,None,Yes,29.76,60.5,2018,12,2,3,Sunday,0,1
3911,2022-01-17 13:39:00,26.47198388,94.27256059,RD-68,385,33,Bike,Very High,Snow,5587,Under Maintenance,No,None,No,21.18,39.44,2022,1,17,13,Monday,0,0
3912,2023-01-23 01:38:00,27.49873671,95.97258687,RD-95,24,43,Bike,Medium,Fog,616,Under Maintenance,No,None,Yes,28.16,70.26,2023,1,23,1,Monday,0,1
3913,2022-02-07 21:30:00,33.88730656,96.88757163,RD-14,119,86,Car,High,Snow,2399,Wet,No,None,Yes,20.19,75.24,2022,2,7,21,Monday,0,1
3914,2020-07-23 14:04:00,18.84518751,69.85273652,RD-391,11,14,Car,High,Rain,6497,Dry,No,None,No,49.35,36.62,2020,7,23,14,Thursday,0,0
3915,2021-02-02 06:03:00,23.86720934,84.55501356,RD-314,417,115,Bike,Very High,Fog,8763,Under Maintenance,No,None,No,48.97,58.07,2021,2,2,6,Tuesday,0,0
3916,2021-01-19 10:56:00,13.07293242,92.18999073,RD-316,191,65,Truck,Low,Snow,6317,Wet,No,None,Yes,31.85,34.25,2021,1,19,10,Tuesday,0,1
3917,2022-10-26 12:22:00,21.55874938,77.27156001,RD-137,275,60,Car,Very High,Clear,9300,Dry,Yes,Fatal,Yes,41.85,65.89,2022,10,26,12,Wednesday,1,1
3918,2019-01-04 18:43:00,12.35105475,80.63120295,RD-311,221,13,Bus,High,Clear,5595,Wet,Yes,Fatal,No,30.37,45.86,2019,1,4,18,Friday,1,0
3919,2023-04-07 10:02:00,26.37398084,76.22842081,RD-291,300,54,Mixed,Medium,Rain,6039,Under Maintenance,No,None,No,40.13,61.66,2023,4,7,10,Friday,0,0
3920,2020-04-08 02:17:00,17.40329033,69.10409194,RD-314,391,79,Truck,High,Rain,9065,Dry,No,None,No,44.16,61.05,2020,4,8,2,Wednesday,0,0
3921,2020-12-06 15:19:00,32.91141994,70.10868693,RD-119,50,16,Bus,Very High,Storm,1463,Wet,No,None,No,48.4,85.46,2020,12,6,15,Sunday,0,0
3922,2020-03-29 07:37:00,17.96375127,68.62181132,RD-306,312,6,Car,Medium,Clear,6629,Slippery,No,None,No,32.01,62.94,2020,3,29,7,Sunday,0,0
3923,2023-08-19 07:50:00,16.31818287,83.29008902,RD-119,135,94,Mixed,Low,Fog,2730,Wet,No,None,No,43.5,64.98,2023,8,19,7,Saturday,0,0
3924,2018-06-08 02:48:00,22.2468531,85.93426941,RD-119,255,77,Bike,Low,Fog,855,Slippery,Yes,Minor,No,27.98,54.1,2018,6,8,2,Friday,1,0
3925,2018-06-15 06:15:00,13.0845325,76.92334879,RD-352,350,21,Mixed,Medium,Storm,4983,Slippery,Yes,Major,No,49.71,86.94,2018,6,15,6,Friday,1,0
3926,2020-02-26 20:46:00,13.91037771,91.95830758,RD-14,423,39,Bike,Low,Clear,7760,Wet,No,None,Yes,20.77,76.63,2020,2,26,20,Wednesday,0,1
3927,2020-08-18 16:17:00,30.71123619,93.75238719,RD-184,262,50,Bus,High,Snow,7037,Wet,No,None,Yes,38.11,47.12,2020,8,18,16,Tuesday,0,1
3928,2023-09-18 13:30:00,22.41953668,72.05270085,RD-41,486,71,Bus,High,Snow,2650,Slippery,No,None,No,39.79,80.65,2023,9,18,13,Monday,0,0
3929,2019-04-15 17:14:00,13.98391638,69.50580942,RD-353,131,74,Truck,High,Fog,7529,Dry,No,None,Yes,40.64,55.94,2019,4,15,17,Monday,0,1
3930,2018-11-23 16:41:00,8.91416141,77.26203778,RD-400,364,111,Bus,Medium,Snow,9989,Slippery,Yes,Fatal,No,23.61,79.72,2018,11,23,16,Friday,1,0
3931,2020-12-18 15:15:00,21.52784627,88.67663844,RD-245,431,91,Car,Very High,Rain,799,Dry,No,None,No,48.16,79.37,2020,12,18,15,Friday,0,0
3932,2021-10-18 09:02:00,29.53627378,82.71529285,RD-69,35,39,Car,High,Rain,6487,Slippery,No,None,No,25.44,41.33,2021,10,18,9,Monday,0,0
3933,2021-06-24 21:08:00,18.18451186,82.15460992,RD-258,29,83,Mixed,Low,Storm,8422,Slippery,No,None,Yes,38.68,72.07,2021,6,24,21,Thursday,0,1
3934,2020-03-12 17:35:00,15.19096382,72.41990156,RD-434,301,76,Bike,High,Snow,5119,Under Maintenance,No,None,No,26.68,47.44,2020,3,12,17,Thursday,0,0
3935,2022-12-31 05:43:00,19.49500725,78.19216943,RD-310,329,100,Mixed,High,Storm,1934,Slippery,No,None,No,29.22,47.85,2022,12,31,5,Saturday,0,0
3936,2018-08-15 23:15:00,35.8147568,95.80784649,RD-241,52,38,Truck,Medium,Clear,7155,Wet,No,None,Yes,36.39,47.78,2018,8,15,23,Wednesday,0,1
3937,2023-05-14 20:17:00,20.27170073,77.87625273,RD-365,177,15,Truck,Low,Snow,649,Wet,No,None,No,32.52,73.53,2023,5,14,20,Sunday,0,0
3938,2018-09-28 03:07:00,15.52950454,85.15153996,RD-333,27,114,Car,High,Fog,6971,Under Maintenance,No,None,No,24.81,43.79,2018,9,28,3,Friday,0,0
3939,2021-09-27 03:10:00,24.50803366,69.69211807,RD-192,415,7,Truck,Low,Fog,4063,Under Maintenance,No,None,Yes,25.13,30.05,2021,9,27,3,Monday,0,1
3940,2020-02-14 09:16:00,31.51156851,69.85177348,RD-95,214,97,Car,Medium,Clear,5573,Wet,No,None,No,32.54,72.91,2020,2,14,9,Friday,0,0
3941,2023-04-29 05:05:00,8.647636643,80.30336578,RD-437,88,14,Bike,Very High,Rain,4691,Under Maintenance,No,None,No,42.72,40.27,2023,4,29,5,Saturday,0,0
3942,2022-07-31 01:20:00,24.1849489,85.51925834,RD-199,25,86,Mixed,Medium,Rain,6459,Slippery,No,None,No,46.94,36.27,2022,7,31,1,Sunday,0,0
3943,2019-03-24 14:56:00,32.25305993,78.79789026,RD-252,482,86,Truck,High,Rain,3898,Slippery,No,None,No,22.52,44.25,2019,3,24,14,Sunday,0,0
